user_id,item_id,score
70,5605,5.0
70,2955,4.0
70,1432,3.0
70,1301,2.0
70,77,1.0
71,221,10.0
71,1131,9.0
71,5915,8.0
71,1495,7.0
71,3191,6.0
71,715,5.0
71,1730,4.0
71,4864,3.0
71,1116,2.0
71,4781,1.0
72,221,10.0
72,3304,9.0
72,1135,8.0
72,1887,7.0
72,3833,6.0
72,3569,5.0
72,3022,4.0
72,5768,3.0
72,4359,2.0
72,97,1.0
73,6098,10.0
73,1747,9.0
73,4660,8.0
73,322,7.0
73,958,6.0
73,631,5.0
73,5653,4.0
73,1183,3.0
73,5812,2.0
73,3546,1.0
74,357,10.0
74,4345,9.0
74,928,8.0
74,4322,7.0
74,44,6.0
74,2285,5.0
74,5654,4.0
74,1868,3.0
74,1380,2.0
74,4066,1.0
75,6167,10.0
75,3080,9.0
75,3609,8.0
75,4320,7.0
75,6109,6.0
75,2232,5.0
75,322,4.0
75,1875,3.0
75,2144,2.0
75,376,1.0
76,6167,10.0
76,3640,9.0
76,4993,8.0
76,2755,7.0
76,2232,6.0
76,1888,5.0
76,898,4.0
76,349,3.0
76,3615,2.0
76,4296,1.0
77,715,10.0
77,174,9.0
77,245,8.0
77,3308,7.0
77,1125,6.0
77,3751,5.0
77,4502,4.0
77,3739,3.0
77,38,2.0
77,1730,1.0
78,41,10.0
78,1042,9.0
78,632,8.0
78,3023,7.0
78,1102,6.0
78,4628,5.0
78,3742,4.0
78,1393,3.0
78,4294,2.0
78,6026,1.0
79,422,10.0
79,2749,9.0
79,3474,8.0
79,3531,7.0
79,3530,6.0
79,5651,5.0
79,5650,4.0
79,3529,3.0
79,664,2.0
79,5920,1.0
80,5041,10.0
80,5056,9.0
80,5558,8.0
80,525,7.0
80,19,6.0
80,2384,5.0
80,3270,4.0
80,1091,3.0
80,2879,2.0
80,2002,1.0
81,1545,10.0
81,41,9.0
81,5790,8.0
81,3005,7.0
81,3066,6.0
81,2955,5.0
81,1104,4.0
81,884,3.0
81,5092,2.0
81,3742,1.0
82,1458,10.0
82,5847,9.0
82,3308,8.0
82,1532,7.0
82,1848,6.0
82,1994,5.0
82,5067,4.0
82,4124,3.0
82,625,2.0
82,1267,1.0
83,1887,10.0
83,2411,9.0
83,2785,8.0
83,3739,7.0
83,38,6.0
83,4367,5.0
83,1528,4.0
83,2160,3.0
83,558,2.0
83,1730,1.0
84,4480,10.0
84,5801,9.0
84,34,8.0
84,644,7.0
84,1089,6.0
84,2002,5.0
84,3215,4.0
84,19,3.0
84,3277,2.0
84,2064,1.0
85,715,10.0
85,4303,9.0
85,3289,8.0
85,776,7.0
85,3175,6.0
85,3129,5.0
85,288,4.0
85,1484,3.0
85,2619,2.0
85,3332,1.0
86,6124,10.0
86,5114,9.0
86,2371,8.0
86,1849,7.0
86,5656,6.0
86,4846,5.0
86,3508,4.0
86,1976,3.0
86,5915,2.0
86,558,1.0
87,2886,10.0
87,2435,9.0
87,566,8.0
87,4180,7.0
87,5674,6.0
87,3529,5.0
87,3718,4.0
87,38,3.0
87,1926,2.0
87,5371,1.0
88,3581,10.0
88,2310,9.0
88,3718,8.0
88,4016,7.0
88,5925,6.0
88,5200,5.0
88,644,4.0
88,4022,3.0
88,3253,2.0
88,4093,1.0
89,540,10.0
89,627,9.0
89,1849,8.0
89,3491,7.0
89,6196,6.0
89,1836,5.0
89,3778,4.0
89,575,3.0
89,4917,2.0
89,4918,1.0
90,221,10.0
90,499,9.0
90,3291,8.0
90,322,7.0
90,5033,6.0
90,2073,5.0
90,2539,4.0
90,1517,3.0
90,2371,2.0
90,651,1.0
91,5033,10.0
91,322,9.0
91,854,8.0
91,1944,7.0
91,1380,6.0
91,730,5.0
91,1366,4.0
91,2411,3.0
91,1517,2.0
91,2122,1.0
92,5411,10.0
92,5711,9.0
92,5330,8.0
92,3005,7.0
92,1526,6.0
92,4714,5.0
92,5216,4.0
92,2932,3.0
92,1004,2.0
92,2174,1.0
93,4715,10.0
93,2073,9.0
93,1843,8.0
93,221,7.0
93,2669,6.0
93,222,5.0
93,2815,4.0
93,1431,3.0
93,2935,2.0
93,674,1.0
94,4355,10.0
94,5052,9.0
94,1887,8.0
94,376,7.0
94,245,6.0
94,2285,5.0
94,1893,4.0
94,1119,3.0
94,4017,2.0
94,2011,1.0
95,5033,10.0
95,3639,9.0
95,3117,8.0
95,898,7.0
95,775,6.0
95,684,5.0
95,4355,4.0
95,2337,3.0
95,2270,2.0
95,534,1.0
96,221,10.0
96,5033,9.0
96,715,8.0
96,38,7.0
96,245,6.0
96,3751,5.0
96,2367,4.0
96,2411,3.0
96,730,2.0
96,684,1.0
97,971,10.0
97,4367,9.0
97,761,8.0
97,38,7.0
97,1658,6.0
97,699,5.0
97,2121,4.0
97,4568,3.0
97,290,2.0
97,304,1.0
98,1424,10.0
98,193,9.0
98,908,8.0
98,835,7.0
98,1559,6.0
98,3005,5.0
98,1843,4.0
98,2067,3.0
98,1228,2.0
98,4136,1.0
99,2406,10.0
99,61,9.0
99,1164,8.0
99,2708,7.0
99,5033,6.0
99,322,5.0
99,357,4.0
99,590,3.0
99,5159,2.0
99,5612,1.0
100,4747,10.0
100,2087,9.0
100,448,8.0
100,908,7.0
100,2115,6.0
100,3779,5.0
100,2955,4.0
100,859,3.0
100,4714,2.0
100,996,1.0
101,4707,10.0
101,3191,9.0
101,2081,8.0
101,4797,7.0
101,1118,6.0
101,1005,5.0
101,5148,4.0
101,1342,3.0
101,35,2.0
101,1695,1.0
102,5200,10.0
102,3159,9.0
102,4789,8.0
102,2299,7.0
102,3219,6.0
102,2832,5.0
102,5801,4.0
102,4843,3.0
102,3241,2.0
102,1001,1.0
103,4526,10.0
103,2522,9.0
103,3078,8.0
103,4184,7.0
103,5167,6.0
103,5373,5.0
103,4553,4.0
103,365,3.0
103,5248,2.0
103,4696,1.0
104,5041,10.0
104,2539,9.0
104,1517,8.0
104,5033,7.0
104,1481,6.0
104,2337,5.0
104,2371,4.0
104,730,3.0
104,5654,2.0
104,2411,1.0
105,3309,10.0
105,5660,9.0
105,644,8.0
105,4864,7.0
105,3680,6.0
105,2374,5.0
105,4706,4.0
105,1836,3.0
105,2310,2.0
105,2437,1.0
106,6073,10.0
106,6096,9.0
106,2796,8.0
106,2669,7.0
106,322,6.0
106,3546,5.0
106,2878,4.0
106,3975,3.0
106,5033,2.0
106,2539,1.0
107,1380,10.0
107,2411,9.0
107,1552,8.0
107,44,7.0
107,1470,6.0
107,5041,5.0
107,947,4.0
107,4240,3.0
107,958,2.0
107,5293,1.0
108,6069,10.0
108,5114,9.0
108,633,8.0
108,553,7.0
108,5256,6.0
108,1537,5.0
108,5784,4.0
108,1994,3.0
108,2052,2.0
108,516,1.0
109,2669,10.0
109,5605,9.0
109,1537,8.0
109,5839,7.0
109,5093,6.0
109,3259,5.0
109,2052,4.0
109,5336,3.0
109,1526,2.0
109,553,1.0
110,2539,10.0
110,965,9.0
110,2929,8.0
110,633,7.0
110,1490,6.0
110,5114,5.0
110,913,4.0
110,1994,3.0
110,553,2.0
110,638,1.0
111,726,10.0
111,5584,9.0
111,5518,8.0
111,2596,7.0
111,221,6.0
111,2084,5.0
111,1411,4.0
111,2669,3.0
111,1635,2.0
111,2935,1.0
112,5041,10.0
112,365,9.0
112,2150,8.0
112,1832,7.0
112,3078,6.0
112,644,5.0
112,4986,4.0
112,3590,3.0
112,5876,2.0
112,4696,1.0
113,1125,10.0
113,1304,9.0
113,1771,8.0
113,18,7.0
113,1460,6.0
113,1476,5.0
113,1104,4.0
113,1509,3.0
113,1431,2.0
113,4714,1.0
114,526,10.0
114,3103,9.0
114,1747,8.0
114,985,7.0
114,4296,6.0
114,3546,5.0
114,2539,4.0
114,1380,3.0
114,1944,2.0
114,971,1.0
115,2072,10.0
115,674,9.0
115,193,8.0
115,221,7.0
115,1255,6.0
115,1767,5.0
115,77,4.0
115,2174,3.0
115,4672,2.0
115,1698,1.0
116,5321,10.0
116,3005,9.0
116,722,8.0
116,221,7.0
116,1145,6.0
116,1751,5.0
116,753,4.0
116,916,3.0
116,1994,2.0
116,2669,1.0
117,6073,10.0
117,322,9.0
117,631,8.0
117,4235,7.0
117,4477,6.0
117,5769,5.0
117,4956,4.0
117,947,3.0
117,1470,2.0
117,1981,1.0
118,715,10.0
118,2539,9.0
118,1059,8.0
118,5584,7.0
118,2129,6.0
118,1490,5.0
118,1156,4.0
118,1098,3.0
118,221,2.0
118,2052,1.0
119,971,10.0
119,221,9.0
119,2084,8.0
119,1495,7.0
119,2669,6.0
119,1431,5.0
119,3025,4.0
119,1124,3.0
119,1156,2.0
119,553,1.0
120,4584,10.0
120,982,9.0
120,4789,8.0
120,2109,7.0
120,1343,6.0
120,2535,5.0
120,2669,4.0
120,1431,3.0
120,4714,2.0
120,3005,1.0
121,1509,10.0
121,1004,9.0
121,5299,8.0
121,1698,7.0
121,1304,6.0
121,5785,5.0
121,1110,4.0
121,1122,3.0
121,1460,2.0
121,2128,1.0
122,221,10.0
122,5748,9.0
122,212,8.0
122,1887,7.0
122,1470,6.0
122,1380,5.0
122,971,4.0
122,1495,3.0
122,322,2.0
122,1517,1.0
123,2669,10.0
123,5605,9.0
123,5299,8.0
123,5093,7.0
123,2066,6.0
123,1125,5.0
123,1471,4.0
123,2888,3.0
123,553,2.0
123,2404,1.0
124,916,10.0
124,158,9.0
124,3113,8.0
124,516,7.0
124,4707,6.0
124,4781,5.0
124,2083,4.0
124,3714,3.0
124,2051,2.0
124,1652,1.0
125,5774,10.0
125,2084,9.0
125,41,8.0
125,971,7.0
125,221,6.0
125,1433,5.0
125,1635,4.0
125,2539,3.0
125,1125,2.0
125,3025,1.0
126,5321,10.0
126,2628,9.0
126,674,8.0
126,2174,7.0
126,1698,6.0
126,4250,5.0
126,221,4.0
126,859,3.0
126,1343,2.0
126,5201,1.0
127,1476,10.0
127,722,9.0
127,5785,8.0
127,1431,7.0
127,2669,6.0
127,4275,5.0
127,5299,4.0
127,1125,3.0
127,1526,2.0
127,553,1.0
128,221,10.0
128,525,9.0
128,4367,8.0
128,1334,7.0
128,3764,6.0
128,916,5.0
128,3739,4.0
128,1125,3.0
128,1295,2.0
128,2129,1.0
129,2669,10.0
129,1156,9.0
129,1434,8.0
129,1022,7.0
129,5584,6.0
129,1635,5.0
129,4437,4.0
129,1295,3.0
129,1342,2.0
129,4286,1.0
130,1197,10.0
130,5195,9.0
130,5321,8.0
130,2669,7.0
130,5605,6.0
130,2106,5.0
130,2665,4.0
130,2072,3.0
130,1145,2.0
130,753,1.0
131,5605,10.0
131,1342,9.0
131,4437,8.0
131,1295,7.0
131,713,6.0
131,895,5.0
131,3824,4.0
131,954,3.0
131,1383,2.0
131,699,1.0
132,2183,10.0
132,221,9.0
132,1379,8.0
132,2669,7.0
132,4636,6.0
132,5297,5.0
132,1439,4.0
132,4624,3.0
132,1327,2.0
132,798,1.0
133,5217,10.0
133,4217,9.0
133,221,8.0
133,1457,7.0
133,2669,6.0
133,1431,5.0
133,1156,4.0
133,5605,3.0
133,1415,2.0
133,1843,1.0
134,1517,10.0
134,178,9.0
134,4956,8.0
134,5653,7.0
134,5114,6.0
134,2929,5.0
134,553,4.0
134,1098,3.0
134,2128,2.0
134,730,1.0
135,2909,10.0
135,971,9.0
135,753,8.0
135,2650,7.0
135,2084,6.0
135,1636,5.0
135,1164,4.0
135,1125,3.0
135,1590,2.0
135,1331,1.0
136,2084,10.0
136,753,9.0
136,1476,8.0
136,2955,7.0
136,3025,6.0
136,487,5.0
136,5299,4.0
136,1994,3.0
136,1431,2.0
136,1125,1.0
137,5348,10.0
137,5256,9.0
137,2038,8.0
137,5811,7.0
137,4792,6.0
137,1431,5.0
137,3824,4.0
137,553,3.0
137,713,2.0
137,3255,1.0
138,2950,10.0
138,3289,9.0
138,713,8.0
138,965,7.0
138,5831,6.0
138,5785,5.0
138,501,4.0
138,1831,3.0
138,3237,2.0
138,5802,1.0
139,1365,10.0
139,3011,9.0
139,3730,8.0
139,1698,7.0
139,2174,6.0
139,4632,5.0
139,1274,4.0
139,2122,3.0
139,1767,2.0
139,221,1.0
140,1237,10.0
140,2575,9.0
140,41,8.0
140,3779,7.0
140,2073,6.0
140,1698,5.0
140,6027,4.0
140,221,3.0
140,1843,2.0
140,1004,1.0
141,5045,10.0
141,4345,9.0
141,5654,8.0
141,5033,7.0
141,3011,6.0
141,475,5.0
141,6127,4.0
141,4380,3.0
141,322,2.0
141,4956,1.0
142,3546,10.0
142,322,9.0
142,4841,8.0
142,1125,7.0
142,1331,6.0
142,1517,5.0
142,958,4.0
142,2411,3.0
142,971,2.0
142,4322,1.0
143,2285,10.0
143,1582,9.0
143,1150,8.0
143,4707,7.0
143,4367,6.0
143,3681,5.0
143,715,4.0
143,5144,3.0
143,29,2.0
143,971,1.0
144,5045,10.0
144,2371,9.0
144,5653,8.0
144,2687,7.0
144,1470,6.0
144,4846,5.0
144,947,4.0
144,4240,3.0
144,5819,2.0
144,958,1.0
145,715,10.0
145,2122,9.0
145,1887,8.0
145,971,7.0
145,1366,6.0
145,895,5.0
145,1495,4.0
145,2367,3.0
145,1658,2.0
145,2935,1.0
146,846,10.0
146,4304,9.0
146,1891,8.0
146,3604,7.0
146,3639,6.0
146,2915,5.0
146,3307,4.0
146,30,3.0
146,5033,2.0
146,61,1.0
147,1365,10.0
147,144,9.0
147,1255,8.0
147,1145,7.0
147,3742,6.0
147,5246,5.0
147,2955,4.0
147,5711,3.0
147,2073,2.0
147,1239,1.0
148,5321,10.0
148,5299,9.0
148,326,8.0
148,1343,7.0
148,722,6.0
148,1365,5.0
148,1255,4.0
148,780,3.0
148,748,2.0
148,3005,1.0
149,1545,10.0
149,5498,9.0
149,2331,8.0
149,5287,7.0
149,2603,6.0
149,1698,5.0
149,3014,4.0
149,5711,3.0
149,2893,2.0
149,823,1.0
150,4141,10.0
150,5216,9.0
150,4294,8.0
150,2174,7.0
150,1393,6.0
150,2955,5.0
150,6164,4.0
150,2925,3.0
150,6104,2.0
150,4564,1.0
151,1509,10.0
151,1698,9.0
151,1767,8.0
151,4628,7.0
151,2073,6.0
151,1004,5.0
151,3005,4.0
151,1415,3.0
151,4714,2.0
151,5201,1.0
152,2174,10.0
152,3779,9.0
152,4441,8.0
152,1843,7.0
152,4628,6.0
152,4136,5.0
152,4213,4.0
152,3016,3.0
152,1028,2.0
152,4520,1.0
153,3023,10.0
153,2174,9.0
153,4472,8.0
153,4628,7.0
153,4294,6.0
153,1110,5.0
153,882,4.0
153,1004,3.0
153,3016,2.0
153,4348,1.0
154,789,10.0
154,3023,9.0
154,4141,8.0
154,2174,7.0
154,5592,6.0
154,4472,5.0
154,4630,4.0
154,2952,3.0
154,6032,2.0
154,5462,1.0
155,221,10.0
155,4509,9.0
155,1319,8.0
155,1423,7.0
155,490,6.0
155,1934,5.0
155,3212,4.0
155,3226,3.0
155,3287,2.0
155,3251,1.0
156,70,10.0
156,4841,9.0
156,2183,8.0
156,854,7.0
156,692,6.0
156,2674,5.0
156,1327,4.0
156,971,3.0
156,3005,2.0
156,684,1.0
157,590,10.0
157,1343,9.0
157,674,8.0
157,1266,7.0
157,1843,6.0
157,1004,5.0
157,2073,4.0
157,819,3.0
157,1255,2.0
157,4632,1.0
158,4481,10.0
158,888,9.0
158,1747,8.0
158,1698,7.0
158,1365,6.0
158,1476,5.0
158,1004,4.0
158,2669,3.0
158,4589,2.0
158,1843,1.0
159,2371,10.0
159,4864,9.0
159,2929,8.0
159,2032,7.0
159,5114,6.0
159,1994,5.0
159,4032,4.0
159,3256,3.0
159,1857,2.0
159,5784,1.0
160,845,10.0
160,221,9.0
