user_id,item_id,score
31,7397,6.0
31,29333,5.0
31,17946,4.0
31,2581,3.0
31,433,2.0
31,29692,1.0
32,52528,10.0
32,25985,9.0
32,29137,8.0
32,989,7.0
32,28669,6.0
32,46589,5.0
32,76442,4.0
32,5599,3.0
32,44345,2.0
32,38463,1.0
33,66978,10.0
33,45827,9.0
33,74833,8.0
33,47730,7.0
33,8532,6.0
33,1470,5.0
33,64412,4.0
33,8582,3.0
33,36166,2.0
33,3530,1.0
34,37,10.0
34,9641,9.0
34,6702,8.0
34,5854,7.0
34,21205,6.0
34,62472,5.0
34,6391,4.0
34,958,3.0
34,324,2.0
34,60,1.0
35,38241,10.0
35,20110,9.0
35,20048,8.0
35,47924,7.0
35,6920,6.0
35,74439,5.0
35,345,4.0
35,6324,3.0
35,9963,2.0
35,46617,1.0
36,33062,10.0
36,33088,9.0
36,33080,8.0
36,36871,7.0
36,63658,6.0
36,10074,5.0
36,43577,4.0
36,23056,3.0
36,29692,2.0
36,18383,1.0
37,36377,10.0
37,6177,9.0
37,61071,8.0
37,22382,7.0
37,15679,6.0
37,6139,5.0
37,58944,4.0
37,25286,3.0
37,25304,2.0
37,25200,1.0
38,43586,10.0
38,6144,9.0
38,50700,8.0
38,25360,7.0
38,17481,6.0
38,48656,5.0
38,67988,4.0
38,66908,3.0
38,28076,2.0
38,42298,1.0
39,9641,10.0
39,1685,9.0
39,6815,8.0
39,7152,7.0
39,895,6.0
39,14005,5.0
39,16,4.0
39,1470,3.0
39,8767,2.0
39,9766,1.0
40,6177,10.0
40,6785,9.0
40,375,8.0
40,9626,7.0
40,6161,6.0
40,20789,5.0
40,56256,4.0
40,6139,3.0
40,22965,2.0
40,73135,1.0
41,40170,10.0
41,57920,9.0
41,69386,8.0
41,57930,7.0
41,73365,6.0
41,53828,5.0
41,70440,4.0
41,53857,3.0
41,55013,2.0
41,52123,1.0
42,63883,10.0
42,43967,9.0
42,43944,8.0
42,43437,7.0
42,34918,6.0
42,34849,5.0
42,15535,4.0
42,34938,3.0
42,43986,2.0
42,32177,1.0
43,6815,10.0
43,5854,9.0
43,6721,8.0
43,9963,7.0
43,8767,6.0
43,6920,5.0
43,37,4.0
43,6680,3.0
43,5109,2.0
43,601,1.0
44,40691,10.0
44,35900,9.0
44,61057,8.0
44,19377,7.0
44,56967,6.0
44,77305,5.0
44,21063,4.0
44,19141,3.0
44,41780,2.0
44,58469,1.0
45,14005,10.0
45,73135,9.0
45,22965,8.0
45,13679,7.0
45,9629,6.0
45,11848,5.0
45,74948,4.0
45,3373,3.0
45,16239,2.0
45,7044,1.0
46,1588,10.0
46,6177,9.0
46,235,8.0
46,74802,7.0
46,26191,6.0
46,17268,5.0
46,64284,4.0
46,13260,3.0
46,28936,2.0
46,20717,1.0
47,37962,10.0
47,935,9.0
47,35349,8.0
47,35137,7.0
47,73721,6.0
47,24464,5.0
47,2715,4.0
47,74671,3.0
47,9615,2.0
47,63168,1.0
48,24891,10.0
48,22467,9.0
48,22557,8.0
48,22830,7.0
48,5080,6.0
48,24925,5.0
48,25132,4.0
48,22393,3.0
48,22420,2.0
48,22124,1.0
49,33691,10.0
49,37864,9.0
49,25167,8.0
49,15036,7.0
49,13163,6.0
49,8984,5.0
49,23267,4.0
49,6338,3.0
49,13134,2.0
49,18838,1.0
50,1177,10.0
50,547,9.0
50,37,8.0
50,74516,7.0
50,1153,6.0
50,76371,5.0
50,9963,4.0
50,6674,3.0
50,7766,2.0
50,356,1.0
51,15392,10.0
51,10113,9.0
51,6721,8.0
51,505,7.0
51,1141,6.0
51,75568,5.0
51,10339,4.0
51,7043,3.0
51,12944,2.0
51,73460,1.0
52,1881,10.0
52,5854,9.0
52,10339,8.0
52,8451,7.0
52,5109,6.0
52,13364,5.0
52,7044,4.0
52,19589,3.0
52,9963,2.0
52,14736,1.0
53,935,10.0
53,77097,9.0
53,6920,8.0
53,28758,7.0
53,6594,6.0
53,74737,5.0
53,24464,4.0
53,10719,3.0
53,6324,2.0
53,6719,1.0
54,14480,10.0
54,29469,9.0
54,76088,8.0
54,37,7.0
54,21256,6.0
54,9641,5.0
54,37997,4.0
54,23553,3.0
54,10240,2.0
54,76442,1.0
55,8840,10.0
55,28621,9.0
55,7397,8.0
55,22966,7.0
55,29692,6.0
55,36881,5.0
55,8808,4.0
55,1707,3.0
55,6700,2.0
55,277,1.0
56,52077,10.0
56,77043,9.0
56,14495,8.0
56,77009,7.0
56,68979,6.0
56,57527,5.0
56,60217,4.0
56,53433,3.0
56,57885,2.0
56,956,1.0
57,37749,10.0
57,2182,9.0
57,73159,8.0
57,1141,7.0
57,74434,6.0
57,1513,5.0
57,1664,4.0
57,6628,3.0
57,74719,2.0
57,1470,1.0
58,9335,10.0
58,6721,9.0
58,1141,8.0
58,6815,7.0
58,2715,6.0
58,957,5.0
58,6920,4.0
58,601,3.0
58,45159,2.0
58,7004,1.0
59,68707,10.0
59,34968,9.0
59,44116,8.0
59,34979,7.0
59,34918,6.0
59,44118,5.0
59,34994,4.0
59,43971,3.0
59,44025,2.0
59,43986,1.0
60,47,10.0
60,5507,9.0
60,1013,8.0
60,1936,7.0
60,73171,6.0
60,9712,5.0
60,11960,4.0
60,26336,3.0
60,5873,2.0
60,47389,1.0
61,74748,10.0
61,1936,9.0
61,37,8.0
61,9712,7.0
61,74721,6.0
61,6719,5.0
61,30663,4.0
61,6409,3.0
61,8711,2.0
61,6920,1.0
62,35151,10.0
62,75800,9.0
62,74671,8.0
62,6788,7.0
62,6820,6.0
62,74802,5.0
62,9963,4.0
62,75586,3.0
62,235,2.0
62,74439,1.0
63,73179,10.0
63,6330,9.0
63,6455,8.0
63,6819,7.0
63,9647,6.0
63,74719,5.0
63,7121,4.0
63,6323,3.0
63,5873,2.0
63,653,1.0
64,47389,10.0
64,11981,9.0
64,6330,8.0
64,10258,7.0
64,9200,6.0
64,1497,5.0
64,18109,4.0
64,29819,3.0
64,9712,2.0
64,5908,1.0
65,47389,10.0
65,6820,9.0
65,6815,8.0
65,9641,7.0
65,37,6.0
65,47924,5.0
65,6920,4.0
65,601,3.0
65,74744,2.0
65,1664,1.0
66,74787,10.0
66,37,9.0
66,6920,8.0
66,1936,7.0
66,74719,6.0
66,6409,5.0
66,989,4.0
66,597,3.0
66,6324,2.0
66,990,1.0
67,75903,10.0
67,28156,9.0
67,74748,8.0
67,1719,7.0
67,811,6.0
67,13972,5.0
67,20610,4.0
67,8444,3.0
67,14793,2.0
67,14742,1.0
68,547,10.0
68,10849,9.0
68,45159,8.0
68,1844,7.0
68,75568,6.0
68,1936,5.0
68,12944,4.0
68,23587,3.0
68,9963,2.0
68,989,1.0
69,47,10.0
69,5507,9.0
69,43781,8.0
69,73171,7.0
69,36865,6.0
69,41815,5.0
69,50,4.0
69,11981,3.0
69,5873,2.0
69,36859,1.0
70,37,10.0
70,5702,9.0
70,1017,8.0
70,6702,7.0
70,74840,6.0
70,8767,5.0
70,9963,4.0
70,345,3.0
70,13149,2.0
70,7994,1.0
71,36954,10.0
71,10386,9.0
71,28528,8.0
71,43781,7.0
71,5699,6.0
71,13985,5.0
71,14584,4.0
71,19121,3.0
71,9380,2.0
71,14766,1.0
72,36823,10.0
72,41815,9.0
72,36861,8.0
72,74865,7.0
72,5699,6.0
72,18358,5.0
72,43781,4.0
72,73171,3.0
72,6455,2.0
72,50,1.0
73,47389,10.0
73,74787,9.0
73,6409,8.0
73,47924,7.0
73,47,6.0
73,74744,5.0
73,990,4.0
73,75903,3.0
73,345,2.0
73,1664,1.0
74,5507,10.0
74,26577,9.0
74,36865,8.0
74,74736,7.0
74,26336,6.0
74,14482,5.0
74,16048,4.0
74,5873,3.0
74,18284,2.0
74,50,1.0
75,47389,10.0
75,29570,9.0
75,8943,8.0
75,1936,7.0
75,6496,6.0
75,6702,5.0
75,7994,4.0
75,6869,3.0
75,76442,2.0
75,6409,1.0
76,47,10.0
76,6455,9.0
76,73171,8.0
76,7085,7.0
76,9712,6.0
76,6496,5.0
76,5549,4.0
76,6334,3.0
76,5718,2.0
76,6330,1.0
77,74739,10.0
77,47,9.0
77,13960,8.0
77,73159,7.0
77,35154,6.0
77,6815,5.0
77,946,4.0
77,8767,3.0
77,16,2.0
77,74719,1.0
78,6177,10.0
78,74741,9.0
78,8694,8.0
78,11985,7.0
78,43781,6.0
78,10339,5.0
78,74923,4.0
78,1231,3.0
78,333,2.0
78,75903,1.0
79,74424,10.0
79,9006,9.0
79,7740,8.0
79,20261,7.0
79,1107,6.0
79,18584,5.0
79,10983,4.0
79,49464,3.0
79,23633,2.0
79,21592,1.0
80,31915,10.0
80,6409,9.0
80,9963,8.0
80,6920,7.0
80,74802,6.0
80,74439,5.0
80,74663,4.0
80,6329,3.0
80,345,2.0
80,74719,1.0
81,35349,10.0
81,11987,9.0
81,6409,8.0
81,31294,7.0
81,29570,6.0
81,7144,5.0
81,31915,4.0
81,5792,3.0
81,31860,2.0
81,14598,1.0
82,1936,10.0
82,28507,9.0
82,10849,8.0
82,31686,7.0
82,59778,6.0
82,2715,5.0
82,1539,4.0
82,77062,3.0
82,29984,2.0
82,29617,1.0
83,1685,10.0
83,74744,9.0
83,6785,8.0
83,994,7.0
83,1470,6.0
83,6680,5.0
83,74833,4.0
83,7105,3.0
83,584,2.0
83,10049,1.0
84,45159,10.0
84,75568,9.0
84,9200,8.0
84,10639,7.0
84,222,6.0
84,17836,5.0
84,6277,4.0
84,9335,3.0
84,13413,2.0
84,320,1.0
85,45632,10.0
85,75903,9.0
85,74748,8.0
85,6059,7.0
85,45135,6.0
85,3820,5.0
85,11158,4.0
85,6451,3.0
85,3373,2.0
85,27834,1.0
86,9651,10.0
86,6404,9.0
86,10339,8.0
86,20390,7.0
86,12087,6.0
86,13798,5.0
86,18,4.0
86,5676,3.0
86,14564,2.0
86,1139,1.0
87,75571,10.0
87,101,9.0
87,6470,8.0
87,18564,7.0
87,51080,6.0
87,5884,5.0
87,14641,4.0
87,44989,3.0
87,27931,2.0
87,21592,1.0
88,75903,10.0
88,3955,9.0
88,6179,8.0
88,75568,7.0
88,13381,6.0
88,8451,5.0
88,14498,4.0
88,42706,3.0
88,13822,2.0
88,77133,1.0
89,74711,10.0
89,10339,9.0
89,1107,8.0
89,2036,7.0
89,1135,6.0
89,6972,5.0
89,9006,4.0
89,20421,3.0
89,7307,2.0
89,7766,1.0
90,33103,10.0
90,35151,9.0
90,17791,8.0
90,1141,7.0
90,36807,6.0
90,10321,5.0
90,19388,4.0
90,76469,3.0
90,9819,2.0
90,12691,1.0
91,43791,10.0
91,5985,9.0
91,27499,8.0
91,9769,7.0
91,34109,6.0
91,45159,5.0
91,10849,4.0
91,7043,3.0
91,491,2.0
91,14557,1.0
92,1936,10.0
92,37,9.0
92,7144,8.0
92,74719,7.0
92,989,6.0
92,6817,5.0
92,2715,4.0
92,36807,3.0
92,73637,2.0
92,15026,1.0
93,74802,10.0
93,75903,9.0
93,6702,8.0
93,5932,7.0
93,31915,6.0
93,13149,5.0
93,18104,4.0
93,12087,3.0
93,7627,2.0
93,5676,1.0
94,31511,10.0
94,56656,9.0
94,1141,8.0
94,15611,7.0
94,68353,6.0
94,77133,5.0
94,23322,4.0
94,42706,3.0
94,1470,2.0
94,37070,1.0
95,30644,10.0
95,6177,9.0
95,990,8.0
95,28156,7.0
95,11985,6.0
95,45081,5.0
95,1664,4.0
95,28936,3.0
95,10782,2.0
95,6161,1.0
96,4341,10.0
96,14005,9.0
96,6179,8.0
96,10450,7.0
96,73135,6.0
96,22965,5.0
96,9629,4.0
96,45135,3.0
96,13842,2.0
96,4605,1.0
97,11113,10.0
97,3197,9.0
97,22436,8.0
97,16450,7.0
97,33817,6.0
97,3284,5.0
97,25513,4.0
97,76128,3.0
97,13849,2.0
97,12271,1.0
98,54048,10.0
98,51973,9.0
98,44765,8.0
98,76549,7.0
98,52077,6.0
98,28869,5.0
98,73475,4.0
98,49094,3.0
98,17322,2.0
98,32493,1.0
99,6508,10.0
99,4410,9.0
99,11848,8.0
99,14669,7.0
99,10551,6.0
99,7306,5.0
99,10117,4.0
99,10313,3.0
99,2607,2.0
99,42343,1.0
100,75903,10.0
100,36948,9.0
100,36861,8.0
100,50,7.0
100,3308,6.0
100,18164,5.0
100,10992,4.0
100,73171,3.0
100,5905,2.0
100,18078,1.0
101,75903,10.0
101,75568,9.0
101,222,8.0
101,29819,7.0
101,6010,6.0
101,12528,5.0
101,45135,4.0
101,31496,3.0
101,5799,2.0
101,8650,1.0
102,13679,10.0
102,6177,9.0
102,34565,8.0
102,27510,7.0
102,4086,6.0
102,11848,5.0
102,5623,4.0
102,4315,3.0
102,19065,2.0
102,47211,1.0
103,4341,10.0
103,77294,9.0
103,7888,8.0
103,28156,7.0
103,1685,6.0
103,74721,5.0
103,74744,4.0
103,6628,3.0
103,7638,2.0
103,11985,1.0
104,2253,10.0
104,6531,9.0
104,28758,8.0
104,6335,7.0
104,1512,6.0
104,62736,5.0
104,2093,4.0
104,30020,3.0
104,20239,2.0
104,13356,1.0
105,6815,10.0
105,6177,9.0
105,19439,8.0
105,22382,7.0
105,45139,6.0
105,47514,5.0
105,45081,4.0
105,73080,3.0
105,30877,2.0
105,49846,1.0
106,28561,10.0
106,31993,9.0
106,7539,8.0
106,895,7.0
106,27647,6.0
106,305,5.0
106,9997,4.0
106,8841,3.0
106,27208,2.0
106,74853,1.0
107,36093,10.0
107,27873,9.0
107,9007,8.0
107,6628,7.0
107,1759,6.0
107,1539,5.0
107,21257,4.0
107,25879,3.0
107,8943,2.0
107,20239,1.0
108,37,10.0
108,7105,9.0
108,7152,8.0
108,27953,7.0
108,565,6.0
108,895,5.0
108,16,4.0
108,27995,3.0
108,13118,2.0
108,1548,1.0
109,18569,10.0
109,45821,9.0
109,33080,8.0
109,8841,7.0
109,8815,6.0
109,18791,5.0
109,14348,4.0
109,12330,3.0
109,28621,2.0
109,23062,1.0
110,18744,10.0
110,13371,9.0
110,25153,8.0
110,18838,7.0
110,25186,6.0
110,13134,5.0
110,1685,4.0
110,2379,3.0
110,5532,2.0
110,15679,1.0
111,6177,10.0
111,59399,9.0
111,47078,8.0
111,5843,7.0
111,26560,6.0
111,11599,5.0
111,7473,4.0
111,62826,3.0
111,235,2.0
111,28560,1.0
112,6815,10.0
112,6920,9.0
112,584,8.0
112,76088,7.0
112,7105,6.0
112,6785,5.0
112,2249,4.0
112,1644,3.0
112,1685,2.0
112,13973,1.0
113,6283,10.0
113,2939,9.0
113,35185,8.0
113,14799,7.0
113,31436,6.0
113,31380,5.0
113,27240,4.0
113,10450,3.0
113,73113,2.0
113,11599,1.0
114,27345,10.0
114,6815,9.0
114,75568,8.0
114,1936,7.0
114,74721,6.0
114,6379,5.0
114,9963,4.0
114,6409,3.0
114,76842,2.0
114,6819,1.0
115,35185,10.0
115,14005,9.0
115,987,8.0
115,6719,7.0
115,127,6.0
115,6920,5.0
115,322,4.0
115,2351,3.0
115,74721,2.0
115,946,1.0
116,49928,10.0
116,21138,9.0
116,66697,8.0
116,76909,7.0
116,53290,6.0
116,5649,5.0
116,44189,4.0
116,65682,3.0
116,815,2.0
116,11394,1.0
117,423,10.0
117,29906,9.0
117,43611,8.0
117,28518,7.0
117,6330,6.0
117,27827,5.0
117,7084,4.0
117,12553,3.0
117,7106,2.0
117,11960,1.0
118,73159,10.0
118,6920,9.0
118,6789,8.0
118,74719,7.0
118,75897,6.0
118,10130,5.0
118,989,4.0
118,6719,3.0
118,24332,2.0
118,37622,1.0
119,18383,10.0
119,22983,9.0
119,1586,8.0
119,8808,7.0
119,6700,6.0
119,7156,5.0
119,946,4.0
119,13329,3.0
119,8767,2.0
119,6920,1.0
120,64332,10.0
120,9335,9.0
120,584,8.0
120,6680,7.0
120,9006,6.0
120,4196,5.0
120,56287,4.0
120,75571,3.0
120,44989,2.0
120,52221,1.0
121,1881,10.0
121,75568,9.0
121,10497,8.0
121,13381,7.0
121,10882,6.0
121,8451,5.0
121,15807,4.0
121,4341,3.0
121,5814,2.0
121,7043,1.0
122,69203,10.0
122,20180,9.0
122,69968,8.0
122,77972,7.0
122,64596,6.0
122,54533,5.0
122,56018,4.0
122,70,3.0
122,28064,2.0
122,8369,1.0
123,43868,10.0
123,30721,9.0
123,33201,8.0
123,65414,7.0
123,10348,6.0
123,31336,5.0
123,30856,4.0
123,37598,3.0
123,44242,2.0
123,31436,1.0
124,6785,10.0
124,2249,9.0
124,8767,8.0
124,2379,7.0
124,74744,6.0
124,23322,5.0
124,10882,4.0
124,27995,3.0
124,74833,2.0
124,603,1.0
125,76816,10.0
125,7284,9.0
125,30959,8.0
125,10300,7.0
125,4341,6.0
125,4605,5.0
125,45135,4.0
125,5814,3.0
125,13679,2.0
125,12221,1.0
126,4385,10.0
126,51248,9.0
126,62903,8.0
126,49464,7.0
126,53035,6.0
126,47892,5.0
126,31191,4.0
126,56287,3.0
126,2147,2.0
126,2734,1.0
127,15807,10.0
127,31993,9.0
127,8422,8.0
127,13641,7.0
127,6179,6.0
127,44939,5.0
127,3687,4.0
127,13777,3.0
127,45007,2.0
127,13004,1.0
128,16,10.0
128,2379,9.0
128,1685,8.0
128,13381,7.0
128,7638,6.0
128,644,5.0
128,11208,4.0
128,994,3.0
128,25184,2.0
128,1470,1.0
129,356,10.0
129,1125,9.0
129,5854,8.0
129,76088,7.0
129,10049,6.0
129,75586,5.0
129,235,4.0
129,74439,3.0
129,10980,2.0
129,7044,1.0
130,345,10.0
130,74744,9.0
130,7994,8.0
130,946,7.0
130,37,6.0
130,6852,5.0
130,73159,4.0
130,72046,3.0
130,73167,2.0
130,24157,1.0
131,6920,10.0
131,37,9.0
131,6329,8.0
131,6822,7.0
131,31686,6.0
131,73637,5.0
131,18302,4.0
131,2715,3.0
131,74719,2.0
131,20110,1.0
132,47389,10.0
132,1936,9.0
132,47,8.0
132,9641,7.0
132,23587,6.0
132,27827,5.0
132,344,4.0
132,73460,3.0
132,9963,2.0
132,47924,1.0
133,73159,10.0
133,1457,9.0
133,47924,8.0
133,74721,7.0
133,76442,6.0
133,5814,5.0
133,994,4.0
133,9963,3.0
133,6785,2.0
133,597,1.0
134,33673,10.0
134,2715,9.0
134,13099,8.0
134,9026,7.0
134,1664,6.0
134,74719,5.0
134,13134,4.0
134,14864,3.0
134,7867,2.0
134,249,1.0
135,75903,10.0
135,44619,9.0
135,10551,8.0
135,13768,7.0
135,8230,6.0
135,15996,5.0
135,34313,4.0
135,47982,3.0
135,3648,2.0
135,13842,1.0
136,6815,10.0
136,47,9.0
136,5507,8.0
136,1936,7.0
136,74671,6.0
136,23587,5.0
136,20048,4.0
136,76088,3.0
136,7106,2.0
136,6920,1.0
137,40691,10.0
137,38086,9.0
137,38020,8.0
137,28156,7.0
137,2715,6.0
137,6721,5.0
137,74663,4.0
137,69430,3.0
137,54242,2.0
137,60080,1.0
138,41864,10.0
138,23421,9.0
138,28086,8.0
138,34036,7.0
138,20092,6.0
138,27221,5.0
138,28765,4.0
138,11981,3.0
138,45206,2.0
138,46820,1.0
139,55282,10.0
139,52680,9.0
139,58656,8.0
139,56480,7.0
139,40413,6.0
139,58421,5.0
139,51104,4.0
139,39825,3.0
139,41492,2.0
139,55195,1.0
140,6177,10.0
140,4198,9.0
140,28124,8.0
140,10709,7.0
140,63245,6.0
140,49899,5.0
140,26882,4.0
140,51224,3.0
140,64832,2.0
140,41876,1.0
141,40691,10.0
141,6815,9.0
141,38463,8.0
141,49730,7.0
141,1141,6.0
141,34036,5.0
141,25426,4.0
141,29118,3.0
141,28580,2.0
141,28156,1.0
142,6815,10.0
142,13149,9.0
142,74719,8.0
142,76088,7.0
142,1141,6.0
142,13381,5.0
142,9963,4.0
142,15392,3.0
142,320,2.0
142,958,1.0
143,6721,10.0
143,6920,9.0
143,989,8.0
143,597,7.0
143,6852,6.0
143,7105,5.0
143,76442,4.0
143,74439,3.0
143,74802,2.0
143,35029,1.0
144,19434,10.0
144,1687,9.0
144,76442,8.0
144,45159,7.0
144,14177,6.0
144,10769,5.0
144,66111,4.0
144,10497,3.0
144,36984,2.0
144,12037,1.0
145,25166,10.0
145,47078,9.0
145,77525,8.0
145,28354,7.0
145,1100,6.0
145,26151,5.0
145,26307,4.0
145,13110,3.0
145,21586,2.0
145,34659,1.0
146,37,10.0
146,6815,9.0
146,7145,8.0
146,73460,7.0
146,13381,6.0
146,76442,5.0
146,6277,4.0
146,74663,3.0
146,13679,2.0
146,31958,1.0
147,9651,10.0
147,7638,9.0
147,47279,8.0
147,35185,7.0
147,74748,6.0
147,6059,5.0
147,3823,4.0
147,45236,3.0
147,63408,2.0
147,75675,1.0
148,74671,10.0
148,74737,9.0
148,27670,8.0
148,425,7.0
148,2218,6.0
148,6719,5.0
148,6329,4.0
148,6920,3.0
148,8984,2.0
148,6316,1.0
149,46349,10.0
149,33103,9.0
149,16007,8.0
149,68694,7.0
149,42922,6.0
149,34109,5.0
149,63209,4.0
149,10849,3.0
149,10321,2.0
149,9771,1.0
150,58,10.0
150,36069,9.0
150,12944,8.0
150,6920,7.0
150,76442,6.0
150,68637,5.0
150,73460,4.0
150,35177,3.0
150,989,2.0
150,14204,1.0
151,5566,10.0
151,1844,9.0
151,989,8.0
151,35349,7.0
151,20110,6.0
151,30663,5.0
151,29342,4.0
151,35029,3.0
151,351,2.0
151,907,1.0
152,6721,10.0
152,584,9.0
152,124,8.0
152,7284,7.0
152,907,6.0
152,2715,5.0
152,38463,4.0
152,43838,3.0
152,37596,2.0
152,11317,1.0
153,30620,10.0
153,74518,9.0
153,48118,8.0
153,5511,7.0
153,62541,6.0
153,14974,5.0
153,46617,4.0
153,10054,3.0
153,6622,2.0
153,584,1.0
154,19529,10.0
154,35151,9.0
154,36807,8.0
154,66526,7.0
154,47981,6.0
154,42127,5.0
154,27155,4.0
154,60373,3.0
154,65287,2.0
154,77710,1.0
155,5507,10.0
155,6330,9.0
155,74096,8.0
155,6324,7.0
155,6409,6.0
155,7994,5.0
155,74671,4.0
155,1539,3.0
155,20239,2.0
155,345,1.0
156,41688,10.0
156,35349,9.0
156,28688,8.0
156,38413,7.0
156,37931,6.0
156,35137,5.0
156,38014,4.0
156,74714,3.0
156,43799,2.0
156,23658,1.0
157,26191,10.0
157,57227,9.0
157,53877,8.0
157,7008,7.0
157,34654,6.0
157,46059,5.0
157,24472,4.0
157,8435,3.0
