user_id,item_id,score
40,1079,4.0
40,216,3.0
40,93,2.0
40,1006,1.0
41,787,10.0
41,859,9.0
41,2150,8.0
41,352,7.0
41,243,6.0
41,273,5.0
41,861,4.0
41,5,3.0
41,332,2.0
41,117,1.0
42,1246,10.0
42,1094,9.0
42,1832,8.0
42,1239,7.0
42,846,6.0
42,1471,5.0
42,662,4.0
42,1669,3.0
42,611,2.0
42,1831,1.0
43,273,10.0
43,5,9.0
43,731,8.0
43,305,7.0
43,519,6.0
43,69,5.0
43,4,4.0
43,352,3.0
43,875,2.0
43,541,1.0
44,1531,10.0
44,431,9.0
44,1114,8.0
44,1004,7.0
44,214,6.0
44,634,5.0
44,283,4.0
44,1148,3.0
44,426,2.0
44,419,1.0
45,502,10.0
45,1639,9.0
45,1460,8.0
45,631,7.0
45,1421,6.0
45,2145,5.0
45,345,4.0
45,802,3.0
45,768,2.0
45,982,1.0
46,105,10.0
46,24,9.0
46,85,8.0
46,325,7.0
46,1893,6.0
46,2004,5.0
46,739,4.0
46,23,3.0
46,98,2.0
46,374,1.0
47,110,10.0
47,542,9.0
47,525,8.0
47,504,7.0
47,1105,6.0
47,520,5.0
47,529,4.0
47,256,3.0
47,505,2.0
47,438,1.0
48,455,10.0
48,890,9.0
48,608,8.0
48,2192,7.0
48,807,6.0
48,1315,5.0
48,737,4.0
48,534,3.0
48,167,2.0
48,437,1.0
49,10,10.0
49,6,9.0
49,1091,8.0
49,661,7.0
49,27,6.0
49,210,5.0
49,742,4.0
49,376,3.0
49,23,2.0
49,277,1.0
50,1924,10.0
50,2269,9.0
50,516,8.0
50,884,7.0
50,1156,6.0
50,349,5.0
50,859,4.0
50,273,3.0
50,1707,2.0
50,541,1.0
51,1199,10.0
51,524,9.0
51,16,8.0
51,185,7.0
51,331,6.0
51,519,5.0
51,263,4.0
51,789,3.0
51,499,2.0
51,39,1.0
52,349,10.0
52,157,9.0
52,530,8.0
52,69,7.0
52,406,6.0
52,1707,5.0
52,293,4.0
52,533,3.0
52,902,2.0
52,1144,1.0
53,1208,10.0
53,2368,9.0
53,99,8.0
53,215,7.0
53,542,6.0
53,223,5.0
53,263,4.0
53,52,3.0
53,1154,2.0
53,482,1.0
54,603,10.0
54,695,9.0
54,1460,8.0
54,614,7.0
54,1489,6.0
54,10,5.0
54,159,4.0
54,797,3.0
54,1346,2.0
54,46,1.0
55,531,10.0
55,381,9.0
55,5,8.0
55,135,7.0
55,52,6.0
55,105,5.0
55,1,4.0
55,246,3.0
55,214,2.0
55,150,1.0
56,1105,10.0
56,509,9.0
56,317,8.0
56,142,7.0
56,515,6.0
56,731,5.0
56,470,4.0
56,315,3.0
56,227,2.0
56,505,1.0
57,2318,10.0
57,174,9.0
57,948,8.0
57,1321,7.0
57,852,6.0
57,1156,5.0
57,1707,4.0
57,859,3.0
57,185,2.0
57,519,1.0
58,184,10.0
58,178,9.0
58,68,8.0
58,85,7.0
58,600,6.0
58,993,5.0
58,672,4.0
58,20,3.0
58,622,2.0
58,974,1.0
59,2212,10.0
59,1125,9.0
59,1538,8.0
59,949,7.0
59,2208,6.0
59,963,5.0
59,1722,4.0
59,1130,3.0
59,1531,2.0
59,171,1.0
60,133,10.0
60,63,9.0
60,75,8.0
60,890,7.0
60,1144,6.0
60,167,5.0
60,514,4.0
60,79,3.0
60,74,2.0
60,241,1.0
61,948,10.0
61,696,9.0
61,1924,8.0
61,516,7.0
61,1930,6.0
61,859,5.0
61,2231,4.0
61,340,3.0
61,174,2.0
61,871,1.0
62,713,10.0
62,23,9.0
62,742,8.0
62,205,7.0
62,137,6.0
62,382,5.0
62,437,4.0
62,1302,3.0
62,1569,2.0
62,1524,1.0
63,859,10.0
63,1385,9.0
63,896,8.0
63,2150,7.0
63,888,6.0
63,372,5.0
63,1199,4.0
63,830,3.0
63,516,2.0
63,876,1.0
64,512,10.0
64,242,9.0
64,63,8.0
64,432,7.0
64,79,6.0
64,203,5.0
64,514,4.0
64,117,3.0
64,133,2.0
64,218,1.0
65,522,10.0
65,547,9.0
65,41,8.0
65,6,7.0
65,273,6.0
65,167,5.0
65,69,4.0
65,437,3.0
65,1144,2.0
65,124,1.0
66,135,10.0
66,200,9.0
66,204,8.0
66,732,7.0
66,531,6.0
66,381,5.0
66,1180,4.0
66,207,3.0
66,176,2.0
66,335,1.0
67,381,10.0
67,27,9.0
67,52,8.0
67,129,7.0
67,1157,6.0
67,117,5.0
67,417,4.0
67,437,3.0
67,85,2.0
67,1,1.0
68,524,10.0
68,56,9.0
68,24,8.0
68,517,7.0
68,315,6.0
68,830,5.0
68,499,4.0
68,21,3.0
68,184,2.0
68,129,1.0
69,297,10.0
69,1622,9.0
69,2463,8.0
69,1897,7.0
69,2557,6.0
69,1937,5.0
69,2471,4.0
69,542,3.0
69,372,2.0
69,1105,1.0
70,359,10.0
70,1850,9.0
70,2049,8.0
70,524,7.0
70,868,6.0
70,454,5.0
70,896,4.0
70,888,3.0
70,1385,2.0
70,327,1.0
71,277,10.0
71,732,9.0
71,859,8.0
71,105,7.0
71,1707,6.0
71,86,5.0
71,39,4.0
71,650,3.0
71,327,2.0
71,890,1.0
72,381,10.0
72,531,9.0
72,349,8.0
72,537,7.0
72,290,6.0
72,519,5.0
72,1707,4.0
72,499,3.0
72,238,2.0
72,117,1.0
73,468,10.0
73,467,9.0
73,293,8.0
73,526,7.0
73,999,6.0
73,591,5.0
73,34,4.0
73,740,3.0
73,20,2.0
73,992,1.0
74,531,10.0
74,89,9.0
74,44,8.0
74,1105,7.0
74,505,6.0
74,41,5.0
74,944,4.0
74,135,3.0
74,765,2.0
74,171,1.0
75,2340,10.0
75,2215,9.0
75,782,8.0
75,2260,7.0
75,2273,6.0
75,1678,5.0
75,1339,4.0
75,188,3.0
75,655,2.0
75,2183,1.0
76,2788,10.0
76,30,9.0
76,852,8.0
76,531,7.0
76,266,6.0
76,281,5.0
76,185,4.0
76,372,3.0
76,891,2.0
76,505,1.0
77,515,10.0
77,811,9.0
77,1134,8.0
77,332,7.0
77,524,6.0
77,859,5.0
77,888,4.0
77,519,3.0
77,1029,2.0
77,501,1.0
78,2387,10.0
78,797,9.0
78,46,8.0
78,531,7.0
78,1506,6.0
78,34,5.0
78,539,4.0
78,535,3.0
78,350,2.0
78,357,1.0
79,219,10.0
79,742,9.0
79,2028,8.0
79,859,7.0
79,61,6.0
79,65,5.0
79,538,4.0
79,890,3.0
79,1707,2.0
79,69,1.0
80,531,10.0
80,4,9.0
80,105,8.0
80,305,7.0
80,135,6.0
80,133,5.0
80,406,4.0
80,190,3.0
80,59,2.0
80,1524,1.0
81,562,10.0
81,617,9.0
81,204,8.0
81,600,7.0
81,207,6.0
81,1229,5.0
81,1238,4.0
81,1464,3.0
81,1091,2.0
81,171,1.0
82,512,10.0
82,99,9.0
82,322,8.0
82,538,7.0
82,774,6.0
82,156,5.0
82,203,4.0
82,953,3.0
82,157,2.0
82,605,1.0
83,789,10.0
83,888,9.0
83,512,8.0
83,859,7.0
83,875,6.0
83,936,5.0
83,787,4.0
83,874,3.0
83,861,2.0
83,987,1.0
84,993,10.0
84,243,9.0
84,512,8.0
84,322,7.0
84,908,6.0
84,376,5.0
84,317,4.0
84,39,3.0
84,981,2.0
84,52,1.0
85,2269,10.0
85,1841,9.0
85,1609,8.0
85,991,7.0
85,174,6.0
85,429,5.0
85,179,4.0
85,830,3.0
85,405,2.0
85,517,1.0
86,420,10.0
86,105,9.0
86,246,8.0
86,455,7.0
86,219,6.0
86,879,5.0
86,922,4.0
86,188,3.0
86,606,2.0
86,851,1.0
87,754,10.0
87,747,9.0
87,1091,8.0
87,1079,7.0
87,1472,6.0
87,348,5.0
87,123,4.0
87,1108,3.0
87,663,2.0
87,1040,1.0
88,16,10.0
88,381,9.0
88,207,8.0
88,1295,7.0
88,204,6.0
88,176,5.0
88,135,4.0
88,275,3.0
88,1525,2.0
88,559,1.0
89,41,10.0
89,204,9.0
89,731,8.0
89,315,7.0
89,524,6.0
89,185,5.0
89,754,4.0
89,52,3.0
89,216,2.0
89,105,1.0
90,530,10.0
90,326,9.0
90,556,8.0
90,177,7.0
90,343,6.0
90,1660,5.0
90,121,4.0
90,241,3.0
90,133,2.0
90,167,1.0
91,1119,10.0
91,142,9.0
91,275,8.0
91,350,7.0
91,105,6.0
91,52,5.0
91,814,4.0
91,244,3.0
91,765,2.0
91,207,1.0
92,414,10.0
92,1609,9.0
92,806,8.0
92,283,7.0
92,2195,6.0
92,389,5.0
92,670,4.0
92,26,3.0
92,677,2.0
92,938,1.0
93,1093,10.0
93,1339,9.0
93,1062,8.0
93,573,7.0
93,568,6.0
93,1027,5.0
93,1083,4.0
93,630,3.0
93,1197,2.0
93,1077,1.0
94,661,10.0
94,999,9.0
94,634,8.0
94,600,7.0
94,1130,6.0
94,1531,5.0
94,603,4.0
94,1110,3.0
94,1125,2.0
94,1157,1.0
95,185,10.0
95,44,9.0
95,1105,8.0
95,531,7.0
95,69,6.0
95,371,5.0
95,76,4.0
95,39,3.0
95,105,2.0
95,244,1.0
96,1105,10.0
96,754,9.0
96,154,8.0
96,381,7.0
96,157,6.0
96,434,5.0
96,668,4.0
96,105,3.0
96,1524,2.0
96,214,1.0
97,695,10.0
97,1647,9.0
97,1,8.0
97,765,7.0
97,1130,6.0
97,24,5.0
97,200,4.0
97,597,3.0
97,112,2.0
97,1958,1.0
98,531,10.0
98,732,9.0
98,277,8.0
98,600,7.0
98,207,6.0
98,565,5.0
98,105,4.0
98,204,3.0
98,1,2.0
98,39,1.0
99,524,10.0
99,52,9.0
99,871,8.0
99,519,7.0
99,24,6.0
99,1104,5.0
99,499,4.0
99,331,3.0
99,480,2.0
99,174,1.0
100,546,10.0
100,157,9.0
100,630,8.0
100,124,7.0
100,69,6.0
100,533,5.0
100,167,4.0
100,127,3.0
100,406,2.0
100,79,1.0
101,214,10.0
101,49,9.0
101,93,8.0
101,406,7.0
101,79,6.0
101,848,5.0
101,138,4.0
101,386,3.0
101,152,2.0
101,842,1.0
102,2440,10.0
102,541,9.0
102,2126,8.0
102,799,7.0
102,179,6.0
102,874,5.0
102,522,4.0
102,861,3.0
102,1746,2.0
102,232,1.0
103,807,10.0
103,349,9.0
103,84,8.0
103,737,7.0
103,928,6.0
103,732,5.0
103,203,4.0
103,238,3.0
103,277,2.0
103,953,1.0
104,308,10.0
104,454,9.0
104,524,8.0
104,1554,7.0
104,859,6.0
104,305,5.0
104,519,4.0
104,2049,3.0
104,799,2.0
104,890,1.0
105,546,10.0
105,1091,9.0
105,1040,8.0
105,742,7.0
105,701,6.0
105,998,5.0
105,212,4.0
105,94,3.0
105,1017,2.0
105,663,1.0
106,641,10.0
106,283,9.0
106,184,8.0
106,585,7.0
106,105,6.0
106,1460,5.0
106,1646,4.0
106,802,3.0
106,426,2.0
106,414,1.0
107,213,10.0
107,1091,9.0
107,205,8.0
107,1624,7.0
107,1464,6.0
107,486,5.0
107,860,4.0
107,137,3.0
107,1958,2.0
107,216,1.0
108,859,10.0
108,742,9.0
108,739,8.0
108,531,7.0
108,349,6.0
108,219,5.0
108,732,4.0
108,238,3.0
108,93,2.0
108,85,1.0
109,654,10.0
109,747,9.0
109,321,8.0
109,603,7.0
109,718,6.0
109,755,5.0
109,207,4.0
109,597,3.0
109,1194,2.0
109,214,1.0
110,2012,10.0
110,948,9.0
110,868,8.0
110,1170,7.0
110,516,6.0
110,731,5.0
110,185,4.0
110,524,3.0
110,293,2.0
110,789,1.0
111,505,10.0
111,529,9.0
111,504,8.0
111,668,7.0
111,52,6.0
111,292,5.0
111,1524,4.0
111,68,3.0
111,105,2.0
111,24,1.0
112,796,10.0
112,105,9.0
112,486,8.0
112,661,7.0
112,1857,6.0
112,1130,5.0
112,531,4.0
112,1238,3.0
112,1120,2.0
112,1531,1.0
113,884,10.0
113,174,9.0
113,2269,8.0
113,517,7.0
113,93,6.0
113,836,5.0
113,2050,4.0
113,998,3.0
113,293,2.0
113,948,1.0
114,1857,10.0
114,2176,9.0
114,922,8.0
114,720,7.0
114,628,6.0
114,2340,5.0
114,738,4.0
114,1520,3.0
114,408,2.0
114,1044,1.0
115,294,10.0
115,1004,9.0
115,1898,8.0
115,277,7.0
115,512,6.0
115,789,5.0
115,739,4.0
115,210,3.0
115,876,2.0
115,349,1.0
116,454,10.0
116,317,9.0
116,277,8.0
116,263,7.0
116,541,6.0
116,243,5.0
116,406,4.0
116,710,3.0
116,287,2.0
116,522,1.0
117,1208,10.0
117,1717,9.0
117,1257,8.0
117,1710,7.0
117,1036,6.0
117,188,5.0
117,841,4.0
117,564,3.0
117,674,2.0
117,573,1.0
118,1112,10.0
118,1040,9.0
118,768,8.0
118,130,7.0
118,864,6.0
118,1249,5.0
118,371,4.0
118,219,3.0
118,813,2.0
118,5,1.0
119,2318,10.0
119,401,9.0
119,1339,8.0
119,1732,7.0
119,1312,6.0
119,1044,5.0
119,922,4.0
119,31,3.0
119,1520,2.0
119,1019,1.0
120,185,10.0
120,431,9.0
120,600,8.0
120,176,7.0
120,204,6.0
120,52,5.0
120,275,4.0
120,565,3.0
120,336,2.0
120,169,1.0
121,294,10.0
121,789,9.0
121,512,8.0
121,193,7.0
121,989,6.0
121,1257,5.0
121,757,4.0
121,1669,3.0
121,615,2.0
121,1100,1.0
122,908,10.0
122,1074,9.0
122,6,8.0
122,238,7.0
122,93,6.0
122,146,5.0
122,1707,4.0
122,406,3.0
122,190,2.0
122,63,1.0
123,1739,10.0
123,2512,9.0
123,1466,8.0
123,1525,7.0
123,864,6.0
123,1624,5.0
123,137,4.0
123,1392,3.0
123,305,2.0
123,2333,1.0
124,110,10.0
124,525,9.0
124,372,8.0
124,1162,7.0
124,504,6.0
124,505,5.0
124,256,4.0
124,417,3.0
124,52,2.0
124,1,1.0
125,39,10.0
125,1157,9.0
125,718,8.0
125,24,7.0
125,246,6.0
125,1707,5.0
125,747,4.0
125,255,3.0
125,742,2.0
125,49,1.0
126,985,10.0
126,469,9.0
126,1646,8.0
126,453,7.0
126,500,6.0
126,110,5.0
126,742,4.0
126,1519,3.0
126,417,2.0
126,420,1.0
127,2206,10.0
127,2012,9.0
127,891,8.0
127,305,7.0
127,2083,6.0
127,742,5.0
127,272,4.0
127,4,3.0
127,890,2.0
127,1230,1.0
128,294,10.0
128,331,9.0
128,747,8.0
128,311,7.0
128,859,6.0
128,93,5.0
128,214,4.0
128,732,3.0
128,219,2.0
128,15,1.0
129,1106,10.0
129,348,9.0
129,1010,8.0
129,326,7.0
129,316,6.0
129,123,5.0
129,904,4.0
129,376,3.0
129,272,2.0
129,74,1.0
130,611,10.0
130,717,9.0
130,219,8.0
130,742,7.0
130,200,6.0
130,1473,5.0
130,6,4.0
130,311,3.0
130,838,2.0
130,216,1.0
131,381,10.0
131,535,9.0
131,1199,8.0
131,2125,7.0
131,470,6.0
131,357,5.0
131,477,4.0
131,2083,3.0
131,372,2.0
131,283,1.0
132,185,10.0
132,1119,9.0
132,739,8.0
132,315,7.0
132,177,6.0
132,814,5.0
132,316,4.0
132,176,3.0
132,641,2.0
132,178,1.0
133,52,10.0
133,542,9.0
133,787,8.0
133,291,7.0
133,470,6.0
133,454,5.0
133,328,4.0
133,1114,3.0
133,1148,2.0
133,69,1.0
134,948,10.0
134,1718,9.0
134,836,8.0
134,908,7.0
134,2269,6.0
134,174,5.0
134,630,4.0
134,605,3.0
134,99,2.0
134,1087,1.0
135,868,10.0
135,454,9.0
135,859,8.0
135,354,7.0
135,185,6.0
135,340,5.0
135,875,4.0
135,519,3.0
135,1707,2.0
135,315,1.0
136,39,10.0
136,531,9.0
136,2,8.0
136,243,7.0
136,128,6.0
136,600,5.0
136,190,4.0
136,796,3.0
136,135,2.0
136,31,1.0
137,512,10.0
137,501,9.0
137,292,8.0
137,737,7.0
137,1144,6.0
137,105,5.0
137,49,4.0
137,489,3.0
137,86,2.0
137,65,1.0
138,2502,10.0
138,2471,9.0
138,2557,8.0
138,1641,7.0
138,348,6.0
138,546,5.0
138,1529,4.0
138,2223,3.0
138,742,2.0
138,1091,1.0
139,1239,10.0
139,30,9.0
139,609,8.0
139,46,7.0
139,963,6.0
139,754,5.0
139,1004,4.0
139,193,3.0
139,739,2.0
139,681,1.0
140,105,10.0
140,1,9.0
140,2123,8.0
140,2024,7.0
140,1238,6.0
140,559,5.0
140,1630,4.0
140,2212,3.0
140,1229,2.0
140,2676,1.0
141,210,10.0
141,190,9.0
141,39,8.0
141,23,7.0
141,214,6.0
141,45,5.0
141,65,4.0
141,125,3.0
141,128,2.0
141,152,1.0
142,505,10.0
142,731,9.0
142,509,8.0
142,135,7.0
142,52,6.0
142,315,5.0
142,24,4.0
142,317,3.0
142,93,2.0
142,499,1.0
143,6,10.0
143,24,9.0
143,4,8.0
143,732,7.0
143,305,6.0
143,177,5.0
143,157,4.0
143,382,3.0
143,290,2.0
143,146,1.0
144,41,10.0
144,732,9.0
144,774,8.0
144,538,7.0
144,238,6.0
144,39,5.0
144,156,4.0
144,928,3.0
144,61,2.0
144,528,1.0
145,868,10.0
145,454,9.0
145,731,8.0
145,524,7.0
145,305,6.0
145,435,5.0
145,499,4.0
145,263,3.0
145,24,2.0
145,39,1.0
146,661,10.0
146,1857,9.0
146,1733,8.0
146,1542,7.0
146,1756,6.0
146,1194,5.0
146,1448,4.0
146,757,3.0
146,683,2.0
146,613,1.0
147,381,10.0
147,52,9.0
147,68,8.0
147,86,7.0
147,775,6.0
147,129,5.0
147,259,4.0
147,34,3.0
147,194,2.0
147,167,1.0
148,2192,10.0
148,1108,9.0
148,718,8.0
148,157,7.0
148,154,6.0
148,855,5.0
148,97,4.0
148,587,3.0
148,774,2.0
148,119,1.0
149,288,10.0
149,430,9.0
149,349,8.0
149,348,7.0
149,978,6.0
149,1010,5.0
149,497,4.0
149,1282,3.0
149,350,2.0
149,805,1.0
150,1485,10.0
150,1295,9.0
150,275,8.0
150,383,7.0
150,184,6.0
150,1646,5.0
150,732,4.0
150,207,3.0
150,222,2.0
150,1060,1.0
151,552,10.0
151,1239,9.0
151,1645,8.0
151,524,7.0
151,110,6.0
151,435,5.0
151,1621,4.0
151,864,3.0
151,376,2.0
151,768,1.0
152,1812,10.0
152,381,9.0
152,908,8.0
152,185,7.0
152,331,6.0
152,739,5.0
152,350,4.0
152,243,3.0
152,105,2.0
152,283,1.0
153,185,10.0
153,515,9.0
153,1152,8.0
153,232,7.0
153,1926,6.0
153,789,5.0
153,2150,4.0
153,340,3.0
153,930,2.0
153,1808,1.0
154,515,10.0
154,868,9.0
154,731,8.0
154,830,7.0
154,524,6.0
154,305,5.0
154,499,4.0
154,890,3.0
154,519,2.0
154,4,1.0
155,474,10.0
155,765,9.0
155,646,8.0
155,1202,7.0
155,1429,6.0
155,1223,5.0
155,90,4.0
155,172,3.0
155,335,2.0
155,534,1.0
156,718,10.0
156,219,9.0
156,5,8.0
156,21,7.0
156,1105,6.0
156,222,5.0
156,114,4.0
156,93,3.0
156,39,2.0
156,571,1.0
157,21,10.0
157,1421,9.0
157,1625,8.0
157,768,7.0
157,316,6.0
157,135,5.0
157,382,4.0
157,177,3.0
157,534,2.0
157,755,1.0
158,213,10.0
158,1130,9.0
158,1157,8.0
158,1531,7.0
158,1251,6.0
158,321,5.0
158,629,4.0
158,1578,3.0
158,718,2.0
158,414,1.0
159,454,10.0
159,515,9.0
159,524,8.0
159,1385,7.0
159,185,6.0
159,425,5.0
159,305,4.0
159,350,3.0
159,731,2.0
159,940,1.0
160,531,10.0
160,732,9.0
160,219,8.0
160,1707,7.0
160,830,6.0
160,499,5.0
160,517,4.0
160,69,3.0
160,39,2.0
160,273,1.0
161,1078,10.0
161,2463,9.0
161,1908,8.0
161,796,7.0
161,1646,6.0
161,411,5.0
161,275,4.0
161,1541,3.0
161,949,2.0
161,520,1.0
162,105,10.0
162,242,9.0
162,86,8.0
162,133,7.0
162,243,6.0
162,287,5.0
162,4,4.0
162,1144,3.0
162,1707,2.0
162,121,1.0
163,1898,10.0
163,1718,9.0
163,1010,8.0
163,731,7.0
163,948,6.0
163,316,5.0
163,1171,4.0
163,375,3.0
163,876,2.0
163,135,1.0
164,936,10.0
164,1624,9.0
164,1958,8.0
164,879,7.0
164,2512,6.0
164,1615,5.0
164,200,4.0
164,175,3.0
164,1756,2.0
164,1500,1.0
165,200,10.0
165,10,9.0
165,603,8.0
165,1471,7.0
165,213,6.0
165,1000,5.0
165,611,4.0
165,23,3.0
165,701,2.0
165,600,1.0
166,742,10.0
166,317,9.0
166,910,8.0
166,376,7.0
166,1417,6.0
166,246,5.0
166,470,4.0
166,1086,3.0
166,1117,2.0
166,432,1.0
167,1950,10.0
167,694,9.0
167,1924,8.0
167,2056,7.0
167,385,6.0
167,991,5.0
167,1521,4.0
167,92,3.0
167,2233,2.0
167,830,1.0
168,1108,10.0
168,148,9.0
168,207,8.0
168,184,7.0
168,791,6.0
168,105,5.0
168,587,4.0
168,641,3.0
168,24,2.0
168,49,1.0
169,542,10.0
169,725,9.0
169,375,8.0
169,1342,7.0
169,1226,6.0
169,176,5.0
169,169,4.0
169,1074,3.0
169,600,2.0
169,895,1.0
170,531,10.0
170,524,9.0
170,51,8.0
170,294,7.0
170,963,6.0
170,213,5.0
170,39,4.0
170,45,3.0
170,277,2.0
170,661,1.0
171,2471,10.0
171,531,9.0
